Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
480,Ollie Watkins\Ollie-Watkins,eng ENG,FW,Aston Villa,25-068,1995,26,26,2340,26.0,0.38,0.12,0.35,0.04,0.08,0.04,0.00,0.38,0.12,0.50,0.35,0.46,0.46,0.40,0.11,0.51,0.46,0.11,0.57,0.40,0.51,Matches
481,Caleb Watts\Caleb-Watts,au AUS,MFFW,Southampton,19-051,2002,2,0,20,0.2,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
482,Adam Webster\Adam-Webster,eng ENG,DF,Brighton,26-063,1995,22,22,1964,21.8,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.01,0.06,0.05,0.01,0.06,0.05,0.06,Matches
483,Danny Welbeck\Danny-Welbeck,eng ENG,FW,Brighton,30-102,1990,14,7,748,8.3,0.24,0.00,0.24,0.00,0.12,0.00,0.00,0.24,0.00,0.24,0.24,0.24,0.53,0.43,0.08,0.52,0.53,0.08,0.60,0.43,0.51,Matches
484,Timo Werner\Timo-Werner,de GER,FW,Chelsea,25-002,1996,26,22,1932,21.5,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.23,0.23,0.47,0.23,0.47,0.42,0.42,0.13,0.55,0.42,0.13,0.56,0.42,0.56,Matches
485,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,30-341,1990,28,28,2510,27.9,0.04,0.07,0.04,0.00,0.00,0.18,0.00,0.04,0.07,0.11,0.04,0.11,0.01,0.01,0.14,0.15,0.01,0.14,0.15,0.01,0.15,Matches
486,Ben White\Ben-White,eng ENG,DFMF,Brighton,23-151,1997,26,26,2292,25.5,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.04,0.02,0.02,0.04,0.02,0.04,Matches
487,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,30-117,1990,28,26,2280,25.3,0.08,0.00,0.08,0.00,0.00,0.04,0.00,0.08,0.00,0.08,0.08,0.08,0.11,0.11,0.05,0.16,0.11,0.05,0.16,0.11,0.16,Matches
488,Brandon Williams\Brandon-Williams,eng ENG,DF,Manchester Utd,20-186,2000,2,0,8,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
489,Neco Williams\Neco-Williams,wal WAL,DF,Liverpool,19-329,2001,5,3,248,2.8,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.11,0.14,0.03,0.10,0.13,0.03,0.13,Matches
490,Rhys Williams\Rhys-Williams,eng ENG,DF,Liverpool,20-033,2001,3,2,211,2.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.02,0.08,0.10,0.02,0.10,Matches
491,Willian\Willian,br BRA,FWMF,Arsenal,32-211,1988,20,14,1182,13.1,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.38,0.00,0.38,0.15,0.15,0.15,0.30,0.15,0.15,0.30,0.15,0.30,Matches
492,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,21-200,1999,7,2,238,2.6,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.19,0.17,0.02,0.18,0.17,0.18,Matches
493,Joe Willock\Joe-Willock,eng ENG,MF,Newcastle Utd,21-200,1999,5,5,438,4.9,0.20,0.00,0.20,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21,0.18,0.18,0.12,0.31,0.18,0.13,0.31,0.18,0.31,Matches
494,Callum Wilson\Callum-Wilson,eng ENG,FW,Newcastle Utd,29-009,1992,21,21,1812,20.1,0.50,0.25,0.30,0.20,0.20,0.10,0.00,0.50,0.25,0.75,0.30,0.55,0.47,0.32,0.10,0.42,0.47,0.10,0.57,0.32,0.42,Matches
495,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,25-034,1996,10,7,637,7.1,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.01,0.04,0.04,0.01,0.04,Matches
496,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,29-091,1991,23,22,1877,20.9,0.24,0.00,0.24,0.00,0.00,0.00,0.00,0.24,0.00,0.24,0.24,0.24,0.36,0.36,0.05,0.41,0.36,0.05,0.41,0.36,0.41,Matches
497,Granit Xhaka\Granit-Xhaka,ch SUI,MF,Arsenal,28-162,1992,23,22,1896,21.1,0.05,0.09,0.05,0.00,0.00,0.24,0.05,0.05,0.09,0.14,0.05,0.14,0.03,0.03,0.06,0.09,0.03,0.06,0.09,0.03,0.09,Matches
498,Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,FWMF,West Ham,31-136,1989,14,1,357,4.0,0.00,0.25,0.00,0.00,0.00,0.75,0.00,0.00,0.25,0.25,0.00,0.25,0.10,0.10,0.25,0.35,0.11,0.24,0.35,0.11,0.35,Matches
499,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,27-242,1993,6,5,436,4.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.04,0.01,0.02,0.03,0.01,0.03,Matches
500,Okay Yokuşlu\Okay-Yokuslu,tr TUR,MF,West Brom,26-364,1994,6,5,439,4.9,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.02,0.01,0.03,0.02,0.03,Matches
501,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,28-118,1992,20,19,1712,19.0,0.47,0.11,0.37,0.11,0.11,0.21,0.00,0.47,0.11,0.58,0.37,0.47,0.32,0.24,0.11,0.34,0.32,0.11,0.42,0.24,0.34,Matches
502,Andre-Frank Zambo Anguissa\Andre-Frank-Zambo-Anguissa,cm CMR,MF,Fulham,25-112,1995,27,21,1912,21.2,0.00,0.14,0.00,0.00,0.00,0.24,0.00,0.00,0.14,0.14,0.00,0.14,0.06,0.06,0.08,0.14,0.06,0.08,0.14,0.06,0.14,Matches
503,Andi Zeqiri\Andi-Zeqiri,ch SUI,FWDF,Brighton,21-259,1999,3,0,68,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.37,0.00,0.37,0.41,0.00,0.41,0.41,0.41,Matches
504,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,24-083,1996,13,10,1003,11.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.04,0.08,0.04,0.03,0.08,0.04,0.08,Matches
505,Hakim Ziyech\Hakim-Ziyech,ma MAR,FWMF,Chelsea,27-354,1993,14,10,787,8.7,0.11,0.34,0.11,0.00,0.00,0.34,0.00,0.11,0.34,0.46,0.11,0.46,0.15,0.15,0.28,0.43,0.14,0.28,0.42,0.14,0.42,Matches
506,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Chelsea,26-132,1994,16,16,1440,16.0,0.25,0.00,0.25,0.00,0.00,0.06,0.00,0.25,0.00,0.25,0.25,0.25,0.06,0.06,0.00,0.06,0.06,0.00,0.07,0.06,0.07,Matches
507,Martin Ødegaard\Martin-Odegaard,no NOR,MF,Arsenal,22-081,1998,6,3,294,3.3,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.31,0.00,0.31,0.09,0.09,0.09,0.18,0.09,0.08,0.17,0.09,0.17,Matches
