Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
374,Bobby Reid\Bobby-Reid,jm JAM,FWDF,Fulham,28-034,1993,18.6,42.9,2.15,8.06,19.7,17.5,3.66,41.2,1.13,2.04,55.3,1.13,0.16,28.4,127.4,64.7,3.60,1.34,0.75,1.72,1.29,38.0,28.8,75.8,5.05,Matches
375,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,22-053,1999,26.0,57.0,2.96,15.7,36.3,9.96,1.27,56.2,1.00,1.15,86.7,1.00,0.00,38.1,251.6,132.5,4.96,1.65,0.15,0.77,0.73,40.5,37.8,93.4,1.19,Matches
376,Lewis Richardson\Lewis-Richardson,eng ENG,FW,Burnley,18-029,2003,0.0,3,0,0,1,2,0,3,0,0,,0,0,2,0,0,0,0,0,0,2,3,3,100.0,1,Matches
377,Richarlison\Richarlison,br BRA,FW,Everton,23-302,1997,20.0,40.0,1.65,7.75,18.1,18.5,4.95,39.5,1.95,3.90,50.0,2.00,0.35,30.1,198.4,125.3,5.30,1.85,1.55,1.85,2.40,45.0,27.8,61.7,6.45,Matches
378,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-180,1996,13.9,42.4,2.81,12.2,25.2,7.99,0.72,42.0,0.58,0.79,72.7,0.65,0.07,25.6,142.9,67.8,2.52,0.94,0.14,0.72,0.65,28.1,25.3,90.0,1.22,Matches
379,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,31-179,1989,6.1,56.1,3.77,16.4,22.6,20.3,0.82,46.7,0.00,0.00,,0.00,0.00,25.2,141.6,80.5,3.77,1.97,0.16,0.98,0.98,32.3,28.9,89.3,1.15,Matches
380,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,22-055,1999,6.7,46.3,0.75,4.48,24.0,20.0,3.73,46.0,0.75,1.34,55.6,0.90,0.00,28.5,161.0,80.7,4.03,1.34,0.45,1.94,1.49,47.5,34.5,72.6,7.31,Matches
381,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,26-362,1994,27.9,97.4,2.80,21.3,45.7,36.7,3.01,83.4,0.79,1.40,56.4,0.97,0.11,63.1,278.4,162.0,6.09,2.44,0.29,1.11,0.57,72.1,66.6,92.4,4.62,Matches
382,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-212,1997,18.9,68.9,3.70,20.8,30.7,23.8,1.27,59.0,2.01,2.80,71.7,2.12,0.11,40.8,248.8,161.6,6.61,3.17,0.26,1.53,0.95,43.5,39.7,91.4,2.75,Matches
383,Callum Robinson\Callum-Robinson,ie IRL,FWMF,West Brom,26-034,1995,13.2,35.5,1.06,4.70,11.4,21.2,2.65,34.2,1.14,1.89,60.0,1.21,0.00,24.2,110.8,54.1,3.33,0.91,0.61,2.12,1.67,47.9,24.8,51.9,7.05,Matches
384,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-188,1993,6.7,58.1,4.78,22.8,29.3,8.66,0.60,52.7,0.15,0.30,50.0,0.30,0.15,31.0,134.8,59.1,2.39,0.75,0.00,0.45,0.30,33.1,31.9,96.4,0.90,Matches
385,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-291,1989,2.8,31.8,1.07,2.50,13.2,17.9,2.50,30.4,1.07,2.50,42.9,1.07,0.00,25.0,71.8,44.6,3.93,0.36,0.71,6.07,4.64,47.5,22.5,47.4,9.29,Matches
386,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,24-085,1996,1.0,28.0,26.0,28.0,0.00,0.00,0.00,22.0,0.00,0.00,,0.00,0.00,13.0,46.0,15.0,0.00,0.00,0.00,0.00,0.00,17.0,17.0,100.0,0.00,Matches
387,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-137,1997,4.1,71.0,12.7,39.8,34.4,0.49,0.24,70.5,0.00,0.00,,0.00,0.00,44.6,215.1,80.0,0.98,0.00,0.00,0.24,0.00,49.5,49.0,99.0,0.00,Matches
388,Rodri\Rodri,es ESP,MF,Manchester City,24-259,1996,23.1,98.9,3.77,21.0,66.1,17.2,1.56,98.1,0.87,1.08,80.0,0.87,0.04,70.6,334.3,171.9,6.71,1.60,0.35,0.52,0.48,78.1,76.2,97.6,1.04,Matches
389,Rodrigo\Rodrigo,es ESP,MF,Leeds United,30-002,1991,11.0,54.4,0.73,7.55,24.7,25.2,5.36,54.0,1.18,1.91,61.9,1.18,0.00,37.6,196.3,83.5,5.36,1.45,0.82,2.45,1.73,58.7,42.9,73.1,11.5,Matches
390,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-239,1991,14.9,66.0,0.67,9.73,37.4,22.2,1.74,59.4,1.61,2.35,68.6,1.74,0.20,45.6,200.7,81.5,4.43,1.21,0.54,1.01,1.88,55.4,47.4,85.7,3.42,Matches
391,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-222,1989,12.4,33.5,0.89,2.98,15.5,16.5,3.55,33.3,1.21,2.34,51.7,1.21,0.08,19.7,82.3,35.8,2.58,0.81,0.32,3.06,1.53,47.2,23.5,49.7,6.05,Matches
392,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-165,1991,19.2,74.6,2.66,17.3,49.6,12.4,0.52,74.1,0.57,0.68,84.6,0.57,0.05,45.2,228.0,117.6,5.52,1.93,0.16,0.47,1.09,53.7,50.7,94.5,1.20,Matches
393,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,28-005,1993,12.0,87.2,11.2,42.3,46.3,3.50,0.92,85.9,0.17,0.25,66.7,0.17,0.00,63.5,274.3,145.8,3.83,0.58,0.00,0.08,0.00,70.7,69.1,97.8,0.00,Matches
394,Mathew Ryan\Mathew-Ryan,au AUS,GK,Arsenal,28-334,1992,1.0,22.0,18.0,22.0,0.00,0.00,0.00,18.0,0.00,0.00,,0.00,0.00,9.00,36.0,18.0,0.00,0.00,0.00,0.00,0.00,7.00,7.00,100.0,0.00,Matches
395,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,28-334,1992,11.0,38.3,30.7,38.2,0.18,0.00,0.00,30.6,0.00,0.00,,0.00,0.00,23.0,90.1,35.8,0.00,0.00,0.00,0.00,0.00,23.2,23.1,99.6,0.00,Matches
396,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,23-361,1997,10.6,39.7,0.00,5.66,21.0,19.3,3.49,39.2,4.43,7.08,62.7,4.62,0.19,38.5,249.6,160.7,8.11,2.74,1.04,2.55,3.49,39.7,30.5,76.7,3.58,Matches
397,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,30-347,1990,18.7,61.1,8.02,31.4,26.5,5.88,1.34,58.1,0.27,0.53,50.0,0.27,0.00,32.6,159.9,93.5,2.14,0.37,0.00,0.27,0.11,41.2,39.7,96.2,0.70,Matches
398,Bukayo Saka\Bukayo-Saka,eng ENG,FWDF,Arsenal,19-184,2001,21.7,53.9,1.94,8.66,21.3,28.2,5.35,49.8,1.61,2.95,54.7,1.75,0.09,38.9,202.9,127.6,7.19,2.12,1.15,1.66,2.21,48.3,37.9,78.5,7.79,Matches
399,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,31-023,1990,3.1,34.8,8.39,19.7,15.5,1.29,0.65,31.6,0.00,0.00,,0.00,0.00,16.1,87.1,49.4,0.97,0.65,0.00,0.32,0.32,19.0,18.1,94.9,0.32,Matches
400,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-266,1992,25.0,53.0,0.32,2.00,19.4,34.6,8.32,51.8,1.56,3.04,51.3,1.76,0.08,41.4,191.0,99.8,6.32,1.64,1.04,3.32,2.76,63.6,43.9,69.1,12.0,Matches
401,Mohammed Salisu\Mohammed-Salisu,gh GHA,DF,Southampton,21-325,1999,2.9,51.0,6.21,27.9,23.1,3.45,1.03,50.7,1.03,1.38,75.0,1.03,0.00,30.3,162.8,63.8,3.10,0.69,0.00,1.03,1.03,29.0,27.9,96.4,0.00,Matches
402,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-269,1996,12.5,72.6,10.3,41.2,34.0,1.04,0.40,71.1,0.00,0.00,,0.00,0.00,46.4,224.7,106.2,2.40,0.24,0.00,0.16,0.16,50.5,49.8,98.7,0.16,Matches
403,Robert Sánchez\Robert-Sanchez,es ESP,GK,Brighton,23-110,1997,16.0,39.9,34.8,39.6,0.25,0.00,0.00,31.6,0.00,0.00,,0.00,0.00,21.9,107.8,58.5,0.00,0.00,0.00,0.00,0.06,21.6,21.4,99.1,0.00,Matches
404,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Aston Villa,26-202,1994,1.5,59.3,0.67,8.00,34.0,23.3,1.33,56.7,2.00,2.00,100.0,2.00,0.00,42.0,238.0,119.3,6.00,2.67,0.00,2.00,2.00,50.7,43.3,85.5,2.00,Matches
405,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-126,1991,16.5,51.2,1.76,15.7,32.0,6.24,0.12,49.3,0.55,1.15,47.4,0.67,0.00,31.2,160.5,67.1,2.36,0.30,0.00,0.55,1.03,34.3,32.3,94.2,0.61,Matches
406,Dane Scarlett\Dane-Scarlett,eng ENG,FW,Tottenham,16-349,2004,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,Matches
407,Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,29-078,1991,13.4,52.3,7.09,30.1,21.9,4.33,0.60,48.7,0.52,0.75,70.0,0.52,0.07,31.3,175.8,104.7,2.54,0.45,0.00,0.30,0.37,31.5,30.1,95.5,0.07,Matches
408,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,28-075,1992,11.2,41.3,1.34,6.79,20.9,16.9,3.57,40.5,2.32,4.11,56.5,2.50,0.00,27.3,126.2,66.3,3.66,1.16,0.80,1.79,3.30,37.2,28.0,75.3,5.89,Matches
409,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-123,1986,28.0,34.8,30.1,34.5,0.36,0.00,0.00,24.7,0.00,0.04,0.0,0.00,0.00,16.2,73.8,39.0,0.00,0.00,0.00,0.00,0.00,16.3,16.1,99.3,0.00,Matches
410,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,27-112,1993,24.6,67.2,4.27,18.3,32.3,21.7,1.42,57.2,1.95,2.93,66.7,2.03,0.00,43.0,240.7,142.9,6.59,2.20,0.33,1.59,1.18,43.9,39.8,90.7,2.64,Matches
411,Jamie Shackleton\Jamie-Shackleton,eng ENG,MFDF,Leeds United,21-151,1999,5.1,48.0,1.96,11.2,23.1,15.9,1.76,44.1,0.20,0.59,33.3,0.59,0.00,28.8,116.5,59.0,3.33,1.18,0.39,1.57,0.59,40.0,31.4,78.4,3.53,Matches
412,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MFFW,Liverpool,29-149,1991,5.8,76.4,0.34,7.41,33.3,40.0,2.24,72.4,0.86,0.86,100.0,0.86,0.00,54.5,191.6,73.4,3.28,1.38,0.00,1.38,1.90,68.3,58.8,86.1,6.90,Matches
413,Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,35-031,1986,7.2,24.7,0.00,1.11,8.47,16.4,5.56,23.1,0.83,1.25,66.7,0.83,0.14,16.4,65.4,26.0,1.53,0.56,0.56,2.08,2.50,39.3,17.6,44.9,8.47,Matches
414,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-239,1995,21.5,78.3,3.21,19.6,33.4,31.4,1.91,65.1,1.16,1.86,62.5,1.21,0.14,46.4,294.5,183.9,7.30,3.30,0.37,0.70,0.88,53.1,47.8,90.0,2.88,Matches
415,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,29-009,1992,18.1,59.3,2.10,15.5,33.0,14.3,1.05,53.4,1.05,1.16,90.5,1.16,0.00,35.8,178.6,79.7,2.87,1.10,0.06,0.22,0.44,41.4,39.0,94.0,1.33,Matches
416,Shola Shoretire\Shola-Shoretire,eng ENG,FW,Manchester Utd,17-034,2004,0.0,5,0,1,3,3,0,5,0,1,0.0,0,0,5,31,14,0,0,0,0,0,7,5,71.4,1,Matches
417,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,31-181,1989,15.9,51.5,1.19,9.56,25.2,18.2,1.89,46.0,0.63,0.94,66.7,0.63,0.00,28.5,96.6,37.1,1.51,0.50,0.19,1.32,1.89,38.9,31.5,81.1,3.58,Matches
418,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,26-210,1994,17.4,71.5,0.75,9.02,37.9,32.0,4.31,69.2,1.78,2.59,68.9,1.84,0.06,56.8,399.3,237.9,13.0,4.25,1.49,1.03,0.98,67.6,58.8,87.0,5.00,Matches
419,Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,18-232,2002,8.9,32.2,0.67,4.38,16.4,14.0,5.06,31.0,1.12,1.80,62.5,1.24,0.00,18.9,75.2,38.5,1.24,0.67,0.22,3.03,1.46,46.5,23.9,51.4,6.40,Matches
420,Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,36-167,1984,16.2,98.1,11.4,45.7,57.6,2.65,0.86,96.3,0.12,0.19,66.7,0.12,0.00,69.1,375.7,251.4,7.53,0.80,0.00,0.31,0.12,76.9,76.4,99.4,0.06,Matches
421,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,31-204,1989,15.8,53.0,3.73,15.8,31.1,10.1,0.57,50.3,1.08,1.84,58.6,1.20,0.00,32.7,171.1,86.6,3.73,1.58,0.19,0.51,0.89,36.7,33.4,90.9,1.71,Matches
422,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,32-263,1988,0.2,65.0,0.00,0.00,35.0,35.0,10.0,60.0,0.00,0.00,,0.00,0.00,30.0,100.0,35.0,0.00,0.00,0.00,5.00,0.00,85.0,60.0,70.6,15.0,Matches
423,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,21-015,2000,1.9,50.0,0.53,7.37,26.8,20.0,1.58,50.0,0.53,0.53,100.0,0.53,0.00,32.1,158.9,70.0,3.68,1.58,0.53,1.05,1.05,41.6,35.3,84.8,3.16,Matches
424,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MFFW,Arsenal,20-223,2000,9.5,53.6,1.16,10.0,24.8,22.2,2.95,53.1,0.53,1.58,33.3,0.63,0.11,39.2,178.9,92.7,3.89,1.68,0.74,1.68,1.05,51.9,42.1,81.1,5.89,Matches
425,Robert Snodgrass\Robert-Snodgrass,sco SCO,FWDF,West Ham,33-182,1987,0.1,40.0,0.00,0.00,0.00,40.0,0.00,40.0,0.00,0.00,,0.00,0.00,40.0,110.0,0.00,0.00,0.00,0.00,0.00,0.00,50.0,30.0,60.0,0.00,Matches
426,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Brom,33-182,1987,5.6,35.4,2.68,11.1,14.5,11.4,1.79,35.2,0.54,1.07,50.0,0.54,0.18,19.1,100.4,39.3,2.32,0.71,0.71,0.36,0.54,23.4,15.0,64.1,3.04,Matches
427,Cédric Soares\Cedric-Soares,pt POR,DF,Arsenal,29-189,1991,6.8,66.5,3.38,19.4,29.9,20.9,1.47,56.2,0.74,1.32,55.6,0.74,0.00,37.4,189.3,113.1,4.71,1.76,0.29,1.03,0.88,43.4,40.0,92.2,2.65,Matches
428,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,26-009,1995,26.0,50.2,4.31,15.1,27.2,10.4,2.77,49.6,0.46,0.65,70.6,0.46,0.04,22.8,112.3,48.8,1.81,0.73,0.08,0.81,0.50,34.6,28.2,81.5,1.96,Matches
429,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,24-289,1996,12.2,74.3,10.2,40.7,36.8,2.38,0.98,71.6,0.25,0.25,100.0,0.25,0.00,46.3,311.1,172.4,3.36,0.74,0.00,0.08,0.08,52.5,51.6,98.4,0.00,Matches
430,Zack Steffen\Zack-Steffen,us USA,GK,Manchester City,25-340,1995,1.0,29.0,27.0,29.0,0.00,0.00,0.00,21.0,0.00,0.00,,0.00,0.00,15.0,32.0,11.0,0.00,0.00,0.00,0.00,0.00,17.0,17.0,100.0,0.00,Matches
431,Dale Stephens\Dale-Stephens,eng ENG,MF,Burnley,31-269,1989,2.9,52.1,1.38,11.4,32.8,10.0,1.72,51.7,0.34,0.34,100.0,0.34,0.00,29.0,112.8,52.1,0.69,0.00,0.00,0.00,1.72,30.0,27.6,92.0,1.72,Matches
432,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,27-040,1994,11.4,73.8,7.72,35.3,39.8,3.07,0.53,71.0,0.09,0.09,100.0,0.09,0.00,43.2,228.1,124.5,3.68,0.53,0.00,0.18,0.26,48.3,47.3,97.8,0.00,Matches
433,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,26-090,1994,22.9,51.2,0.17,2.71,20.9,31.1,8.65,50.3,2.49,4.50,55.3,2.58,0.09,44.0,213.8,133.2,8.47,1.97,2.23,1.92,2.84,58.3,43.2,74.1,9.65,Matches
434,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,30-242,1990,20.0,59.9,3.75,17.3,26.8,18.5,1.55,52.9,0.85,1.40,60.7,0.90,0.05,33.3,158.3,84.1,3.65,0.80,0.35,0.80,0.70,37.5,33.8,90.3,1.55,Matches
435,John Stones\John-Stones,eng ENG,DF,Manchester City,26-284,1994,17.0,90.4,8.29,34.6,57.1,4.65,0.71,89.2,0.29,0.35,83.3,0.29,0.00,67.7,444.9,241.9,8.82,1.00,0.00,0.18,0.00,74.7,73.6,98.6,0.12,Matches
436,Pascal Struijk\Pascal-Struijk,nl NED,DFMF,Leeds United,21-209,1999,14.8,72.8,10.5,42.1,30.6,4.39,0.95,71.3,0.27,0.34,80.0,0.27,0.07,40.2,238.6,138.9,1.22,0.20,0.00,0.41,0.41,50.9,48.8,95.8,0.68,Matches
437,Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,Tottenham,21-342,1999,1.5,54.7,3.33,23.3,24.7,9.33,0.67,48.7,2.67,3.33,80.0,2.67,0.67,34.7,120.0,59.3,2.00,1.33,0.00,0.00,1.33,32.7,30.0,91.8,0.67,Matches
438,Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,25-171,1995,25.8,66.9,4.38,20.7,29.5,19.2,1.16,55.9,0.50,0.58,86.7,0.50,0.04,33.3,118.6,59.1,2.56,0.78,0.04,0.39,0.35,38.5,35.7,92.6,2.02,Matches
439,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,28-109,1992,26.0,45.7,7.08,24.7,19.4,3.38,2.04,44.6,0.35,0.35,100.0,0.35,0.00,18.5,96.7,50.8,1.15,0.12,0.04,0.38,0.15,23.4,22.0,93.9,0.54,Matches
440,Percy Tau\Percy-Tau,za RSA,FWMF,Brighton,26-299,1994,0.9,35.6,1.11,4.44,20.0,13.3,4.44,34.4,2.22,2.22,100.0,2.22,0.00,24.4,146.7,75.6,2.22,0.00,1.11,5.56,1.11,54.4,25.6,46.9,8.89,Matches
441,Sidnei Tavares\Sidnei-Tavares,pt POR,MF,Leicester City,19-160,2001,0.9,42.2,0.00,8.89,26.7,11.1,1.11,41.1,1.11,1.11,100.0,1.11,0.00,31.1,154.4,60.0,2.22,1.11,0.00,1.11,3.33,41.1,33.3,81.1,7.78,Matches
442,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,27-171,1993,19.3,58.5,4.35,18.8,30.0,14.3,0.47,49.4,0.93,1.61,58.1,0.98,0.00,31.6,217.3,95.5,4.51,1.87,0.10,0.57,0.36,34.1,31.5,92.1,0.88,Matches
443,Neil Taylor\Neil-Taylor,wal WAL,DF,Aston Villa,32-029,1989,0.2,60.0,5.00,20.0,30.0,10.0,0.00,55.0,0.00,0.00,,0.00,0.00,35.0,70.0,45.0,5.00,0.00,0.00,0.00,0.00,40.0,40.0,100.0,0.00,Matches
444,Allan Tchaptchet\Allan-Tchaptchet,fr FRA,DF,Southampton,19-077,2001,0.1,20.0,10.0,20.0,0.00,0.00,0.00,20.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,10.0,100.0,0.00,Matches
445,Nathan Tella\Nathan-Tella,eng ENG,FWMF,Southampton,21-246,1999,3.7,34.9,0.00,3.51,17.3,17.3,3.51,34.6,2.16,2.43,88.9,2.16,0.00,27.0,146.2,73.5,4.05,1.35,1.08,4.59,3.51,38.1,20.8,54.6,4.32,Matches
446,Alex Telles\Alex-Telles,br BRA,DF,Manchester Utd,28-083,1992,5.7,88.9,3.68,22.1,41.8,29.5,0.35,75.1,0.35,0.35,100.0,0.35,0.00,51.2,260.7,159.1,6.14,1.58,0.00,0.70,1.40,62.6,58.2,93.0,2.11,Matches
447,Kenny Tete\Kenny-Tete,nl NED,DF,Fulham,25-150,1995,10.6,64.5,4.06,20.9,27.7,18.9,1.23,57.3,0.28,0.85,33.3,0.47,0.09,36.1,187.5,91.2,3.58,1.42,0.19,1.04,0.47,38.8,33.8,87.1,2.64,Matches
448,Luke Thomas\Luke-Thomas,eng ENG,DF,Leicester City,19-271,2001,4.5,54.2,5.56,16.4,23.8,15.6,0.67,48.7,0.67,1.33,50.0,0.67,0.00,28.9,98.2,45.6,2.89,0.00,0.44,1.11,2.00,34.0,28.2,83.0,1.33,Matches
449,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,23-305,1997,27.3,75.6,1.54,17.1,44.8,17.8,1.14,72.2,1.21,1.72,70.2,1.32,0.22,49.6,192.5,108.7,3.77,1.17,0.22,0.73,1.25,57.8,54.2,93.9,1.87,Matches
450,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,23-276,1997,19.9,70.7,4.77,22.1,29.3,24.4,2.16,61.8,0.95,1.56,61.3,1.01,0.00,45.7,229.3,141.9,6.03,2.06,0.80,0.70,0.60,50.7,46.2,91.1,3.62,Matches
451,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,31-344,1989,4.3,40.7,10.0,29.3,11.4,0.93,0.93,39.5,0.00,0.00,,0.00,0.00,17.7,64.7,36.0,0.47,0.00,0.00,0.00,0.00,22.8,21.4,93.9,0.23,Matches
452,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,23-079,1997,0.5,82.0,38.0,72.0,12.0,0.00,0.00,80.0,0.00,0.00,,0.00,0.00,42.0,180.0,76.0,0.00,0.00,0.00,0.00,0.00,42.0,42.0,100.0,0.00,Matches
453,Ferrán Torres\Ferran-Torres,es ESP,FW,Manchester City,21-007,2000,8.9,41.9,0.56,3.15,14.5,27.3,4.16,41.5,1.46,3.71,39.4,1.57,0.00,34.4,160.8,88.8,5.73,1.12,0.90,1.57,2.47,46.9,34.3,73.1,5.73,Matches
454,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,29-274,1991,0.5,28.0,0.00,2.00,10.0,20.0,4.00,26.0,0.00,0.00,,0.00,0.00,22.0,88.0,30.0,2.00,4.00,2.00,8.00,0.00,44.0,26.0,59.1,8.00,Matches
455,Andros Townsend\Andros-Townsend,eng ENG,MFFW,Crystal Palace,29-235,1991,20.0,49.0,1.15,11.1,22.9,20.9,1.35,45.9,1.70,2.65,64.2,1.85,0.00,34.2,232.3,121.8,5.15,2.55,0.40,1.55,2.65,37.8,28.9,76.6,2.75,Matches
456,Conor Townsend\Conor-Townsend,eng ENG,DF,West Brom,28-004,1993,14.8,63.0,4.19,19.9,31.1,14.9,1.08,53.4,0.61,1.22,50.0,0.61,0.00,34.2,157.2,95.3,3.11,0.81,0.20,1.35,0.68,39.9,36.6,91.9,1.42,Matches
457,Adama Traoré\Adama-Traore,es ESP,FWDF,Wolves,25-042,1996,20.8,43.8,0.72,4.90,23.2,21.7,3.08,42.7,5.87,7.69,76.3,6.30,0.14,38.1,292.5,192.3,10.2,2.88,1.59,2.64,2.93,47.2,33.7,71.4,4.33,Matches
458,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Aston Villa,25-183,1995,16.1,46.1,1.24,6.77,18.6,23.2,3.35,42.0,1.86,3.48,53.6,2.05,0.31,29.9,152.3,65.3,3.11,0.68,0.37,1.86,1.49,42.1,31.3,74.3,3.42,Matches
459,Trézéguet\Trezeguet,eg EGY,FW,Aston Villa,26-158,1994,10.1,39.5,1.88,8.22,15.4,19.3,5.05,39.3,1.78,2.67,66.7,1.98,0.20,25.6,141.3,87.5,5.05,1.58,1.09,1.88,0.99,38.6,24.0,62.1,4.46,Matches
460,Leandro Trossard\Leandro-Trossard,be BEL,FWMF,Brighton,26-094,1994,20.3,50.4,0.30,4.58,21.9,28.0,4.43,47.6,1.18,2.12,55.8,1.23,0.10,38.2,223.7,110.4,5.91,1.72,0.79,1.87,2.41,48.9,35.9,73.5,7.98,Matches
461,Kostas Tsimikas\Kostas-Tsimikas,gr GRE,DF,Liverpool,24-300,1996,0.1,100.0,0.00,10.0,30.0,60.0,0.00,80.0,0.00,0.00,,0.00,0.00,80.0,290.0,120.0,20.0,0.00,0.00,10.0,10.0,110.0,80.0,72.7,10.0,Matches
462,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,DF,Manchester Utd,23-114,1997,1.5,90.7,8.00,35.3,51.3,8.00,0.00,86.0,0.00,0.67,0.0,0.00,0.00,58.7,324.0,186.7,7.33,1.33,0.00,1.33,0.67,62.0,61.3,98.9,0.00,Matches
463,Cengiz Ünder\Cengiz-Under,tr TUR,MFFW,Leicester City,23-237,1997,3.1,57.1,0.65,4.52,21.6,35.2,3.23,53.9,3.87,6.45,60.0,4.19,0.32,48.7,328.4,151.0,9.68,1.94,0.65,3.23,2.90,56.1,43.2,77.0,11.9,Matches
464,Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,22-014,1999,1.1,85.5,3.64,31.8,31.8,25.5,1.82,70.9,0.91,3.64,25.0,0.91,0.00,45.5,260.9,146.4,7.27,0.91,0.91,2.73,5.45,52.7,42.7,81.0,4.55,Matches
465,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,34-056,1987,21.7,21.8,1.20,2.17,8.29,12.5,5.71,20.2,0.88,1.43,61.3,1.01,0.18,12.2,68.5,35.5,2.17,0.46,1.11,1.98,0.74,40.3,15.3,37.9,6.91,Matches
466,Joël Veltman\Joel-Veltman,nl NED,DF,Brighton,29-052,1992,18.3,69.9,4.10,22.8,30.8,20.5,1.69,61.3,0.82,1.26,65.2,0.93,0.05,39.3,202.6,105.0,4.64,1.58,0.27,0.33,0.66,43.8,40.4,92.4,1.86,Matches
467,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,28-217,1992,18.5,71.3,8.32,36.1,35.4,4.32,1.95,69.9,0.59,0.81,73.3,0.59,0.00,41.9,237.0,132.2,4.59,0.65,0.00,0.27,0.27,48.9,47.8,97.8,0.16,Matches
468,Rúben Vinagre\Ruben-Vinagre,pt POR,DF,Wolves,21-333,1999,1.9,63.2,1.58,20.5,31.6,15.8,0.00,54.7,1.58,3.68,42.9,2.11,0.00,35.3,206.3,127.4,7.37,1.58,0.00,0.53,1.05,42.1,35.8,85.0,2.11,Matches
