Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
362,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-298,1994,7.3,1.64,0.96,0.68,0.82,0.14,0.82,1.78,46.2,0.96,17.3,4.11,23.8,4.79,8.22,4.25,1.92,0.27,0.00,1.64,0.96,2.60,0.41,0.00,Matches
363,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,29-187,1991,2.2,2.27,1.36,0.00,2.27,0.00,0.45,1.82,25.0,1.36,12.7,5.00,39.3,5.91,5.91,0.91,0.91,0.00,0.00,0.91,0.45,2.73,0.00,0.00,Matches
364,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-171,1998,11.2,1.25,0.71,0.71,0.54,0.00,0.27,1.16,23.1,0.89,15.5,4.73,30.5,3.48,7.68,4.38,1.70,0.09,0.00,1.61,0.63,1.88,0.71,0.00,Matches
365,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-298,1998,28.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.21,0.07,33.3,0.18,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.07,Matches
366,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-284,2001,3.7,0.54,0.54,0.27,0.27,0.00,0.00,1.35,0.0,1.35,25.1,6.49,25.8,8.65,11.4,5.14,2.16,0.54,0.00,1.62,0.54,1.08,1.08,0.00,Matches
367,Kayne Ramsey\Kayne-Ramsey,eng ENG,DF,Southampton,20-149,2000,1.0,5.00,3.00,4.00,1.00,0.00,3.00,3.00,100.0,0.00,8.00,5.00,62.5,7.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,6.00,4.00,0.00,Matches
368,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,33-300,1987,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
369,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-128,1997,25.4,0.35,0.24,0.08,0.08,0.20,0.08,0.67,11.8,0.59,9.80,2.20,22.5,1.26,3.90,4.65,0.83,0.08,0.00,0.75,0.35,0.71,0.28,0.00,Matches
370,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-154,1987,5.0,1.00,0.40,1.00,0.00,0.00,0.40,1.00,40.0,0.60,5.00,1.20,24.0,2.40,2.60,0.00,1.80,0.80,0.00,1.00,0.60,1.60,3.40,0.20,Matches
371,Nathan Redmond\Nathan-Redmond,eng ENG,MFFW,Southampton,27-002,1994,10.7,1.78,1.03,0.84,0.65,0.28,0.47,1.31,35.7,0.84,18.7,5.14,27.5,3.93,7.94,6.82,1.21,0.00,0.00,1.21,0.56,2.34,0.56,0.00,Matches
372,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,26-040,1995,19.9,2.56,1.46,0.95,1.46,0.15,0.95,3.57,26.8,2.61,20.3,6.08,30.0,8.99,9.20,2.11,2.16,0.55,0.00,1.61,2.26,4.82,2.21,0.00,Matches
373,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,24-082,1996,14.6,2.47,1.30,1.71,0.62,0.14,0.82,1.99,41.4,1.16,15.8,4.32,27.3,7.81,5.41,2.60,2.33,0.34,0.00,1.99,1.10,3.56,3.15,0.00,Matches
374,Bobby Reid\Bobby-Reid,jm JAM,FWDF,Fulham,28-034,1993,18.6,1.18,0.70,0.48,0.48,0.22,0.32,1.08,30.0,0.75,14.8,4.03,27.3,4.52,5.43,4.84,1.67,0.27,0.00,1.40,0.54,1.72,1.88,0.00,Matches
375,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,22-053,1999,26.0,2.46,1.81,1.50,0.92,0.04,0.88,1.81,48.9,0.92,15.0,4.62,30.7,6.35,7.46,1.23,1.69,0.23,0.00,1.46,2.04,4.50,1.15,0.04,Matches
376,Lewis Richardson\Lewis-Richardson,eng ENG,FW,Burnley,18-029,2003,0.0,0,0,0,0,0,0,0,,0,1,1,100.0,0,0,1,0,0,0,0,0,0,0,0,Matches
377,Richarlison\Richarlison,br BRA,FW,Everton,23-302,1997,20.0,1.75,1.15,1.15,0.50,0.10,0.55,1.50,36.7,0.95,15.2,4.65,30.7,4.35,6.25,4.55,1.10,0.10,0.00,1.00,0.50,2.25,1.10,0.00,Matches
378,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-180,1996,13.9,1.94,1.22,0.79,0.94,0.22,0.65,1.80,36.0,1.15,12.7,3.74,29.4,5.90,5.68,1.15,2.52,0.43,0.00,2.09,0.94,2.88,1.58,0.00,Matches
379,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,31-179,1989,6.1,1.31,0.66,0.66,0.33,0.33,0.33,1.80,18.2,1.48,10.2,2.62,25.8,4.92,3.44,1.80,2.13,0.16,0.00,1.97,1.31,2.62,2.79,0.00,Matches
380,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,22-055,1999,6.7,1.04,0.45,0.30,0.75,0.00,0.00,1.04,0.0,1.04,17.3,4.48,25.9,2.39,9.10,5.82,1.94,0.45,0.00,1.49,0.30,1.34,0.45,0.00,Matches
381,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,26-362,1994,27.9,1.08,0.57,0.65,0.32,0.11,0.57,1.29,44.4,0.72,8.03,2.94,36.6,2.65,2.76,2.62,1.61,0.32,0.04,1.29,0.79,1.86,1.94,0.04,Matches
382,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-212,1997,18.9,1.90,1.06,1.06,0.53,0.32,0.74,1.53,48.3,0.79,9.21,3.28,35.6,4.55,2.54,2.12,2.38,0.26,0.00,2.12,1.80,3.70,3.65,0.00,Matches
383,Callum Robinson\Callum-Robinson,ie IRL,FWMF,West Brom,26-034,1995,13.2,0.83,0.38,0.53,0.15,0.15,0.23,1.06,21.4,0.83,14.8,3.41,23.1,2.20,5.76,6.82,0.91,0.00,0.00,0.91,0.61,1.44,0.61,0.00,Matches
384,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-188,1993,6.7,1.79,1.19,1.04,0.75,0.00,0.75,0.75,100.0,0.00,8.21,3.13,38.2,4.48,2.69,1.04,1.34,0.60,0.00,0.75,0.90,2.69,4.78,0.00,Matches
385,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-291,1989,2.8,0.71,0.71,0.36,0.36,0.00,0.00,0.00,,0.00,15.7,2.50,15.9,1.43,7.86,6.43,1.07,0.00,0.00,1.07,0.36,1.07,1.07,0.00,Matches
386,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,24-085,1996,1.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.0,1.00,2.00,0.00,0.0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
387,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-137,1997,4.1,2.44,1.71,1.95,0.49,0.00,0.98,0.98,100.0,0.00,9.02,2.68,29.7,6.83,2.20,0.00,1.22,0.49,0.00,0.73,1.46,3.90,6.34,0.49,Matches
388,Rodri\Rodri,es ESP,MF,Manchester City,24-259,1996,23.1,2.77,2.25,1.08,1.21,0.48,1.17,2.55,45.8,1.39,15.3,5.89,38.5,5.15,8.01,2.12,1.39,0.30,0.00,1.08,0.82,3.59,1.99,0.04,Matches
389,Rodrigo\Rodrigo,es ESP,MF,Leeds United,30-002,1991,11.0,1.27,0.91,0.82,0.27,0.18,0.09,1.82,5.0,1.73,16.6,4.27,25.7,3.36,8.18,5.09,0.82,0.00,0.00,0.82,0.45,1.73,0.64,0.00,Matches
390,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-239,1991,14.9,1.14,0.81,0.27,0.67,0.20,0.47,2.28,20.6,1.81,11.8,3.02,25.6,3.56,5.50,2.75,1.54,0.00,0.00,1.54,0.81,1.95,0.07,0.00,Matches
391,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-222,1989,12.4,2.26,1.13,0.65,0.89,0.73,0.48,1.45,33.3,0.97,21.0,4.44,21.1,3.15,9.27,8.63,1.85,0.32,0.00,1.53,0.32,2.58,0.48,0.00,Matches
392,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-165,1991,19.2,3.54,1.82,1.41,1.93,0.21,1.15,3.33,34.4,2.19,17.7,5.36,30.4,6.56,9.84,1.25,1.67,0.31,0.00,1.35,1.30,4.84,0.99,0.00,Matches
393,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,28-005,1993,12.0,1.50,0.75,0.92,0.50,0.08,0.75,1.00,75.0,0.25,6.58,2.92,44.3,3.67,2.58,0.33,1.08,0.75,0.00,0.33,0.75,2.25,4.25,0.00,Matches
394,Mathew Ryan\Mathew-Ryan,au AUS,GK,Arsenal,28-334,1992,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
395,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,28-334,1992,11.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.18,0.00,0.0,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,Matches
396,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,23-361,1997,10.6,1.23,0.85,0.47,0.66,0.09,0.09,0.38,25.0,0.28,11.1,3.02,27.1,1.89,5.94,3.30,0.75,0.09,0.00,0.66,0.66,1.89,0.00,0.00,Matches
397,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,30-347,1990,18.7,1.18,0.70,0.91,0.27,0.00,0.32,0.91,35.3,0.59,9.09,3.10,34.1,6.04,2.78,0.27,1.82,0.64,0.11,1.18,0.96,2.14,5.67,0.05,Matches
398,Bukayo Saka\Bukayo-Saka,eng ENG,FWDF,Arsenal,19-184,2001,21.7,1.15,0.69,0.41,0.55,0.18,0.14,1.06,13.0,0.92,13.0,3.92,30.0,3.23,5.71,4.10,1.57,0.09,0.00,1.47,0.78,1.94,0.97,0.00,Matches
399,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,31-023,1990,3.1,1.29,0.65,0.32,0.97,0.00,0.97,0.97,100.0,0.00,4.52,1.94,42.9,2.58,1.94,0.00,0.97,0.65,0.00,0.32,0.00,1.29,4.52,0.32,Matches
400,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-266,1992,25.0,0.88,0.40,0.20,0.24,0.44,0.24,0.48,50.0,0.24,13.4,3.96,29.6,0.84,3.84,8.68,0.32,0.04,0.00,0.28,0.24,1.12,0.28,0.04,Matches
401,Mohammed Salisu\Mohammed-Salisu,gh GHA,DF,Southampton,21-325,1999,2.9,2.76,1.03,2.41,0.00,0.34,0.69,2.41,28.6,1.72,14.5,6.55,45.2,6.55,7.59,0.34,1.72,0.34,0.00,1.38,4.83,7.59,2.41,0.00,Matches
402,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-269,1996,12.5,2.40,1.44,1.76,0.64,0.00,0.96,1.84,52.2,0.88,9.28,2.80,30.2,5.84,2.96,0.48,1.12,0.72,0.00,0.40,0.88,3.28,6.64,0.00,Matches
403,Robert Sánchez\Robert-Sanchez,es ESP,GK,Brighton,23-110,1997,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.06,0.00,0.0,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
404,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Aston Villa,26-202,1994,1.5,1.33,0.67,1.33,0.00,0.00,0.00,1.33,0.0,1.33,29.3,9.33,31.8,7.33,13.3,8.67,1.33,0.00,0.00,1.33,1.33,2.67,0.67,0.00,Matches
405,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-126,1991,16.5,1.88,1.15,1.27,0.55,0.06,0.61,2.18,27.8,1.58,20.1,4.85,24.2,9.94,8.67,1.45,1.09,0.12,0.00,0.97,1.27,3.15,0.91,0.06,Matches
406,Dane Scarlett\Dane-Scarlett,eng ENG,FW,Tottenham,16-349,2004,0.0,0,0,0,0,0,0,0,,0,1,1,100.0,0,1,0,0,0,0,0,0,0,0,0,Matches
407,Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,29-078,1991,13.4,1.34,0.67,1.04,0.30,0.00,0.52,1.64,31.8,1.12,7.91,2.31,29.2,4.63,2.99,0.30,1.64,0.97,0.00,0.67,1.49,2.84,4.48,0.07,Matches
408,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,28-075,1992,11.2,1.61,0.71,0.80,0.63,0.18,0.54,1.61,33.3,1.07,13.9,3.57,25.6,5.36,6.43,2.14,2.50,0.63,0.00,1.88,0.98,2.59,0.54,0.09,Matches
409,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-123,1986,28.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.11,0.00,0.0,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
410,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,27-112,1993,24.6,2.44,1.46,1.59,0.57,0.28,1.10,2.03,54.0,0.93,16.2,4.47,27.6,8.05,5.37,2.76,1.99,0.45,0.00,1.54,1.38,3.82,2.24,0.00,Matches
411,Jamie Shackleton\Jamie-Shackleton,eng ENG,MFDF,Leeds United,21-151,1999,5.1,1.57,0.98,0.78,0.78,0.00,0.20,1.57,12.5,1.37,14.9,3.53,23.7,4.31,7.25,3.33,1.37,0.20,0.00,1.18,1.18,2.75,0.98,0.00,Matches
412,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MFFW,Liverpool,29-149,1991,5.8,1.03,0.69,0.69,0.17,0.17,0.34,1.03,33.3,0.69,15.2,5.34,35.2,2.93,5.69,6.55,1.21,0.00,0.00,1.21,0.69,1.72,0.34,0.00,Matches
413,Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,35-031,1986,7.2,0.97,0.69,0.00,0.69,0.28,0.42,1.39,30.0,0.97,18.2,4.44,24.4,1.67,7.64,8.89,0.28,0.00,0.00,0.28,0.28,1.25,0.14,0.00,Matches
414,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-239,1995,21.5,2.33,1.58,1.02,0.88,0.42,0.93,1.58,58.8,0.65,12.0,4.74,39.4,4.05,5.26,2.74,1.95,0.28,0.00,1.67,0.74,3.07,2.23,0.05,Matches
415,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,29-009,1992,18.1,1.71,0.94,0.99,0.66,0.06,0.50,1.60,31.0,1.10,12.7,2.32,18.3,4.70,5.69,2.27,0.88,0.39,0.06,0.50,0.94,2.65,1.77,0.00,Matches
416,Shola Shoretire\Shola-Shoretire,eng ENG,FW,Manchester Utd,17-034,2004,0.0,0,0,0,0,0,0,0,,0,3,0,0.0,0,3,0,0,0,0,0,0,0,0,0,Matches
417,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,31-181,1989,15.9,1.38,0.75,0.38,0.75,0.25,0.44,1.76,25.0,1.32,18.7,4.91,26.3,4.78,9.75,4.15,2.45,0.25,0.00,2.20,1.01,2.39,0.57,0.00,Matches
418,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,26-210,1994,17.4,1.21,0.69,0.52,0.46,0.23,0.29,1.84,15.6,1.55,15.9,4.31,27.1,3.05,7.99,4.89,0.75,0.06,0.00,0.69,0.80,2.01,0.34,0.00,Matches
419,Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,18-232,2002,8.9,0.56,0.22,0.11,0.45,0.00,0.11,0.56,20.0,0.45,15.4,3.26,21.2,1.91,8.65,4.83,1.01,0.11,0.00,0.90,0.45,1.01,0.22,0.00,Matches
420,Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,36-167,1984,16.2,1.23,0.74,0.86,0.31,0.06,0.56,0.86,64.3,0.31,4.57,1.85,40.5,1.91,2.41,0.25,1.23,0.68,0.06,0.56,0.93,2.16,4.94,0.06,Matches
421,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,31-204,1989,15.8,1.46,1.14,1.20,0.19,0.06,0.44,1.33,33.3,0.89,12.9,3.92,30.4,7.41,4.30,1.20,1.46,0.25,0.00,1.20,1.01,2.47,1.96,0.00,Matches
422,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,32-263,1988,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,25.0,10.0,40.0,0.00,15.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
423,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,21-015,2000,1.9,3.16,2.11,1.05,1.58,0.53,0.53,2.11,25.0,1.58,22.6,9.47,41.9,4.74,11.1,6.84,2.63,0.00,0.00,2.63,0.53,3.68,1.05,0.00,Matches
424,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MFFW,Arsenal,20-223,2000,9.5,0.95,0.63,0.42,0.42,0.11,0.53,1.26,41.7,0.74,16.9,4.63,27.3,3.68,7.16,6.11,1.05,0.11,0.00,0.95,0.84,1.79,0.84,0.00,Matches
425,Robert Snodgrass\Robert-Snodgrass,sco SCO,FWDF,West Ham,33-182,1987,0.1,10.0,10.0,0.00,0.00,10.0,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,Matches
426,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Brom,33-182,1987,5.6,3.57,2.14,2.32,0.89,0.36,1.43,3.04,47.1,1.61,14.8,4.46,30.1,5.89,5.71,3.21,2.32,0.54,0.00,1.79,0.71,4.29,1.96,0.00,Matches
427,Cédric Soares\Cedric-Soares,pt POR,DF,Arsenal,29-189,1991,6.8,2.06,1.32,1.32,0.44,0.29,0.88,3.09,28.6,2.21,13.5,4.56,33.7,6.47,4.26,2.79,1.62,0.29,0.00,1.32,1.18,3.24,2.50,0.00,Matches
428,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,26-009,1995,26.0,2.08,1.19,0.96,0.92,0.19,0.58,2.15,26.8,1.58,14.8,3.96,26.8,5.08,7.54,2.19,1.31,0.38,0.00,0.92,1.38,3.46,3.69,0.04,Matches
429,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,24-289,1996,12.2,1.31,0.90,0.74,0.57,0.00,0.25,0.98,25.0,0.74,7.87,2.62,33.3,4.75,2.87,0.25,1.31,0.66,0.00,0.66,1.15,2.46,6.07,0.08,Matches
430,Zack Steffen\Zack-Steffen,us USA,GK,Manchester City,25-340,1995,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
431,Dale Stephens\Dale-Stephens,eng ENG,MF,Burnley,31-269,1989,2.9,3.45,1.38,1.03,1.72,0.69,1.72,2.76,62.5,1.03,16.6,5.17,31.3,5.17,9.31,2.07,1.03,0.00,0.00,1.03,1.03,4.48,0.00,0.00,Matches
432,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,27-040,1994,11.4,2.19,1.05,1.32,0.79,0.09,0.96,2.19,44.0,1.23,8.33,2.72,32.6,4.74,3.16,0.44,2.19,0.79,0.00,1.40,1.14,3.33,5.61,0.00,Matches
433,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,26-090,1994,22.9,0.83,0.74,0.13,0.57,0.13,0.26,0.83,31.6,0.57,10.0,2.93,29.1,1.22,4.67,4.15,0.66,0.04,0.00,0.61,0.52,1.35,0.09,0.00,Matches
434,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,30-242,1990,20.0,1.70,0.90,0.95,0.55,0.20,0.55,1.75,31.4,1.20,13.1,3.10,23.8,6.55,4.25,2.25,2.20,0.30,0.00,1.90,1.30,3.00,3.15,0.10,Matches
435,John Stones\John-Stones,eng ENG,DF,Manchester City,26-284,1994,17.0,0.82,0.41,0.59,0.12,0.12,0.24,0.53,44.4,0.29,5.47,2.06,37.6,2.65,2.41,0.41,1.65,0.76,0.00,0.88,0.71,1.53,3.18,0.00,Matches
436,Pascal Struijk\Pascal-Struijk,nl NED,DFMF,Leeds United,21-209,1999,14.8,2.23,1.08,1.42,0.81,0.00,0.47,1.28,36.8,0.81,16.1,5.41,33.6,7.91,7.23,0.95,1.89,0.68,0.00,1.22,1.62,3.85,3.78,0.00,Matches
437,Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,Tottenham,21-342,1999,1.5,0.67,0.67,0.67,0.00,0.00,0.00,0.00,,0.00,15.3,6.00,39.1,10.0,3.33,2.00,2.00,0.00,0.00,2.00,0.67,1.33,2.00,0.00,Matches
438,Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,25-171,1995,25.8,2.52,1.40,1.47,0.66,0.39,1.47,2.56,57.6,1.09,9.84,3.14,31.9,5.16,3.14,1.55,2.09,0.47,0.00,1.63,1.16,3.68,3.29,0.04,Matches
439,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,28-109,1992,26.0,2.00,1.04,1.77,0.19,0.04,0.96,1.42,67.6,0.46,6.23,2.58,41.4,4.23,1.77,0.23,1.81,1.08,0.00,0.73,1.38,3.38,6.12,0.04,Matches
440,Percy Tau\Percy-Tau,za RSA,FWMF,Brighton,26-299,1994,0.9,1.11,0.00,1.11,0.00,0.00,1.11,2.22,50.0,1.11,25.6,2.22,8.7,8.89,10.0,6.67,2.22,0.00,0.00,2.22,0.00,1.11,0.00,0.00,Matches
441,Sidnei Tavares\Sidnei-Tavares,pt POR,MF,Leicester City,19-160,2001,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,16.7,5.56,33.3,8.89,6.67,1.11,1.11,1.11,0.00,0.00,1.11,1.11,0.00,0.00,Matches
442,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,27-171,1993,19.3,1.61,0.88,0.88,0.47,0.26,0.93,1.97,47.4,1.04,8.24,2.33,28.3,3.37,3.47,1.40,2.12,0.57,0.00,1.55,0.67,2.28,3.11,0.00,Matches
443,Neil Taylor\Neil-Taylor,wal WAL,DF,Aston Villa,32-029,1989,0.2,5.00,0.00,5.00,0.00,0.00,0.00,0.00,,0.00,20.0,0.00,0.0,15.0,0.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,Matches
444,Allan Tchaptchet\Allan-Tchaptchet,fr FRA,DF,Southampton,19-077,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,10.0,0.00,0.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
445,Nathan Tella\Nathan-Tella,eng ENG,FWMF,Southampton,21-246,1999,3.7,1.08,0.54,0.27,0.27,0.54,0.81,1.62,50.0,0.81,25.9,6.76,26.0,2.97,13.0,10.0,1.89,0.00,0.00,1.89,0.54,1.62,0.54,0.00,Matches
446,Alex Telles\Alex-Telles,br BRA,DF,Manchester Utd,28-083,1992,5.7,1.40,0.70,1.23,0.18,0.00,0.53,1.23,42.9,0.70,8.25,2.63,31.9,4.21,2.63,1.40,1.40,0.00,0.00,1.40,1.05,2.46,2.98,0.00,Matches
447,Kenny Tete\Kenny-Tete,nl NED,DF,Fulham,25-150,1995,10.6,3.40,1.70,1.79,1.13,0.47,0.66,1.60,41.2,0.94,15.1,3.77,25.0,7.55,5.09,2.45,2.17,0.28,0.00,1.89,1.60,5.00,4.15,0.00,Matches
448,Luke Thomas\Luke-Thomas,eng ENG,DF,Leicester City,19-271,2001,4.5,2.00,0.44,0.67,0.22,1.11,1.11,1.78,62.5,0.67,19.1,6.00,31.4,8.67,7.56,2.89,3.33,0.67,0.00,2.67,1.11,3.11,3.33,0.00,Matches
449,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,23-305,1997,27.3,1.90,1.39,0.73,0.81,0.37,0.62,2.60,23.9,1.98,13.8,4.54,32.8,4.18,6.96,2.71,1.54,0.29,0.00,1.25,0.84,2.75,0.62,0.00,Matches
450,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,23-276,1997,19.9,1.01,0.60,0.35,0.45,0.20,0.30,0.95,31.6,0.65,6.78,2.16,31.9,2.61,2.86,1.31,1.76,0.40,0.00,1.36,0.60,1.61,3.02,0.00,Matches
451,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,31-344,1989,4.3,0.70,0.47,0.70,0.00,0.00,0.70,0.93,75.0,0.23,5.58,1.40,25.0,4.88,0.70,0.00,0.93,0.23,0.00,0.70,0.47,1.16,7.67,0.00,Matches
452,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,23-079,1997,0.5,6.00,4.00,2.00,4.00,0.00,4.00,4.00,100.0,0.00,6.00,2.00,33.3,6.00,0.00,0.00,8.00,6.00,0.00,2.00,2.00,8.00,16.0,0.00,Matches
453,Ferrán Torres\Ferran-Torres,es ESP,FW,Manchester City,21-007,2000,8.9,0.67,0.22,0.11,0.34,0.22,0.45,1.12,40.0,0.67,11.8,3.71,31.4,1.35,5.06,5.39,0.67,0.11,0.00,0.56,0.45,1.12,0.11,0.00,Matches
454,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,29-274,1991,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,16.0,2.00,12.5,4.00,8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
455,Andros Townsend\Andros-Townsend,eng ENG,MFFW,Crystal Palace,29-235,1991,20.0,2.70,1.40,1.55,0.80,0.35,0.95,3.80,25.0,2.85,20.8,5.20,25.1,9.55,8.15,3.05,2.30,0.05,0.00,2.25,1.95,4.65,0.60,0.00,Matches
456,Conor Townsend\Conor-Townsend,eng ENG,DF,West Brom,28-004,1993,14.8,1.89,1.08,1.22,0.61,0.07,0.88,1.69,52.0,0.81,10.2,2.77,27.2,4.80,4.12,1.28,1.49,0.47,0.14,1.01,1.82,3.72,2.43,0.00,Matches
457,Adama Traoré\Adama-Traore,es ESP,FWDF,Wolves,25-042,1996,20.8,1.15,0.77,0.53,0.48,0.14,0.34,0.67,50.0,0.34,11.0,3.32,30.3,2.93,5.91,2.12,0.87,0.00,0.00,0.87,0.43,1.59,0.58,0.00,Matches
458,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Aston Villa,25-183,1995,16.1,0.99,0.37,0.37,0.25,0.37,0.37,1.68,22.2,1.30,13.9,2.55,18.4,3.91,6.02,3.91,0.75,0.00,0.00,0.75,1.24,2.24,0.87,0.00,Matches
459,Trézéguet\Trezeguet,eg EGY,FW,Aston Villa,26-158,1994,10.1,2.67,1.49,1.29,0.99,0.40,0.99,2.87,34.5,1.88,22.4,4.75,21.2,6.93,9.31,6.14,2.38,0.10,0.00,2.28,0.99,3.66,1.49,0.00,Matches
