Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches
465,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,34-056,1987,21.7,1.75,1.75,1.06,0.00,0.23,0.32,0.14,0.00,0.65,0.64,0.23,0.00,0.09,0.18,0.14,0.00,0.00,Matches
466,Joël Veltman\Joel-Veltman,nl NED,DF,Brighton,29-052,1992,18.3,1.80,1.80,1.37,0.16,0.00,0.11,0.05,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
467,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,28-217,1992,18.5,0.65,0.65,0.59,0.00,0.00,0.05,0.00,0.00,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,Matches
468,Rúben Vinagre\Ruben-Vinagre,pt POR,DF,Wolves,21-333,1999,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
469,Carlos Vinícius\Carlos-Vinicius,br BRA,FW,Tottenham,25-348,1995,1.9,2.11,2.08,2.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
470,Vitinha\Vitinha,pt POR,MF,Wolves,21-023,2000,2.6,3.08,3.10,2.69,0.00,0.38,0.00,0.00,0.00,0.38,0.39,0.38,0.00,0.00,0.00,0.00,0.00,0.00,Matches
471,Jake Vokins\Jake-Vokins,eng ENG,DF,Southampton,20-356,2000,0.7,4.29,4.09,4.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
472,Matěj Vydra\Matej-Vydra,cz CZE,FW,Burnley,28-311,1992,8.9,2.81,2.81,1.35,0.00,0.79,0.34,0.22,0.11,0.34,0.34,0.11,0.00,0.11,0.00,0.00,0.11,0.00,Matches
473,Theo Walcott\Theo-Walcott,eng ENG,FW,Everton,31-357,1989,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
474,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Southampton,31-357,1989,13.7,1.46,1.46,1.09,0.00,0.07,0.15,0.15,0.00,0.22,0.22,0.07,0.00,0.00,0.07,0.07,0.00,0.00,Matches
475,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,30-284,1990,16.6,1.27,1.26,1.14,0.12,0.00,0.00,0.00,0.00,0.30,0.30,0.24,0.06,0.00,0.00,0.00,0.00,0.00,Matches
476,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Southampton,23-329,1997,19.8,1.31,1.31,1.11,0.00,0.00,0.05,0.10,0.05,0.30,0.30,0.15,0.00,0.00,0.00,0.10,0.05,0.00,Matches
477,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Manchester Utd,23-102,1997,26.0,1.46,1.46,1.27,0.04,0.04,0.04,0.00,0.08,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,Matches
478,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,31-130,1989,15.1,0.53,0.53,0.46,0.07,0.00,0.00,0.00,0.00,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,Matches
479,James Ward-Prowse\James-Ward-Prowse,eng ENG,MF,Southampton,26-127,1994,27.0,2.11,2.11,0.96,1.04,0.00,0.04,0.07,0.00,0.26,0.26,0.07,0.19,0.00,0.00,0.00,0.00,0.00,Matches
480,Ollie Watkins\Ollie-Watkins,eng ENG,FW,Aston Villa,25-068,1995,26.0,2.77,2.77,2.04,0.00,0.12,0.35,0.12,0.15,0.38,0.38,0.27,0.00,0.00,0.12,0.00,0.00,0.00,Matches
481,Caleb Watts\Caleb-Watts,au AUS,MFFW,Southampton,19-051,2002,0.2,5.00,4.50,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
482,Adam Webster\Adam-Webster,eng ENG,DF,Brighton,26-063,1995,21.8,0.83,0.82,0.78,0.00,0.00,0.05,0.00,0.00,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,Matches
483,Danny Welbeck\Danny-Welbeck,eng ENG,FW,Brighton,30-102,1990,8.3,2.65,2.65,1.45,0.00,0.36,0.60,0.24,0.00,0.12,0.12,0.00,0.00,0.00,0.00,0.12,0.00,0.00,Matches
484,Timo Werner\Timo-Werner,de GER,FW,Chelsea,25-002,1996,21.5,2.79,2.80,1.81,0.00,0.23,0.33,0.37,0.05,0.65,0.65,0.33,0.00,0.09,0.05,0.14,0.05,0.00,Matches
485,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,30-341,1990,27.9,2.26,2.26,1.72,0.50,0.00,0.00,0.04,0.00,0.11,0.11,0.07,0.04,0.00,0.00,0.00,0.00,0.00,Matches
486,Ben White\Ben-White,eng ENG,DFMF,Brighton,23-151,1997,25.5,0.86,0.86,0.71,0.00,0.04,0.00,0.04,0.08,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.00,Matches
487,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,30-117,1990,25.3,1.54,1.54,1.26,0.00,0.08,0.08,0.12,0.00,0.04,0.04,0.00,0.00,0.00,0.04,0.00,0.00,0.00,Matches
488,Brandon Williams\Brandon-Williams,eng ENG,DF,Manchester Utd,20-186,2000,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
489,Neco Williams\Neco-Williams,wal WAL,DF,Liverpool,19-329,2001,2.8,1.43,1.45,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
490,Rhys Williams\Rhys-Williams,eng ENG,DF,Liverpool,20-033,2001,2.3,0.43,0.43,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
491,Willian\Willian,br BRA,FWMF,Arsenal,32-211,1988,13.1,3.44,3.43,2.06,0.69,0.15,0.23,0.31,0.00,0.61,0.61,0.31,0.15,0.00,0.15,0.00,0.00,0.00,Matches
492,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,21-200,1999,2.6,2.69,2.65,2.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
493,Joe Willock\Joe-Willock,eng ENG,MF,Newcastle Utd,21-200,1999,4.9,2.65,2.67,1.84,0.00,0.00,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
494,Callum Wilson\Callum-Wilson,eng ENG,FW,Newcastle Utd,29-009,1992,20.1,2.34,2.33,1.34,0.00,0.25,0.05,0.65,0.05,0.50,0.50,0.30,0.00,0.00,0.05,0.15,0.00,0.00,Matches
495,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,25-034,1996,7.1,0.85,0.85,0.56,0.00,0.14,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
496,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,29-091,1991,20.9,1.29,1.29,1.15,0.00,0.05,0.05,0.00,0.05,0.10,0.10,0.05,0.00,0.00,0.05,0.00,0.00,0.00,Matches
497,Granit Xhaka\Granit-Xhaka,ch SUI,MF,Arsenal,28-162,1992,21.1,1.37,1.38,1.28,0.00,0.00,0.05,0.05,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,Matches
498,Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,FWMF,West Ham,31-136,1989,4.0,3.50,3.53,2.75,0.25,0.00,0.25,0.25,0.00,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,Matches
499,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,27-242,1993,4.8,1.25,1.24,0.83,0.21,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
500,Okay Yokuşlu\Okay-Yokuslu,tr TUR,MF,West Brom,26-364,1994,4.9,0.82,0.82,0.41,0.00,0.00,0.20,0.20,0.00,0.20,0.21,0.00,0.00,0.00,0.20,0.00,0.00,0.00,Matches
501,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,28-118,1992,19.0,2.89,2.89,1.79,0.00,0.58,0.11,0.42,0.00,0.47,0.47,0.37,0.00,0.11,0.00,0.00,0.00,0.00,Matches
502,Andre-Frank Zambo Anguissa\Andre-Frank-Zambo-Anguissa,cm CMR,MF,Fulham,25-112,1995,21.2,1.98,1.98,1.51,0.00,0.33,0.00,0.14,0.00,0.24,0.24,0.14,0.00,0.09,0.00,0.00,0.00,0.00,Matches
503,Andi Zeqiri\Andi-Zeqiri,ch SUI,FWDF,Brighton,21-259,1999,0.8,2.50,2.65,2.50,0.00,0.00,0.00,0.00,0.00,1.25,1.32,1.25,0.00,0.00,0.00,0.00,0.00,0.00,Matches
504,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,24-083,1996,11.1,1.62,1.62,1.44,0.09,0.00,0.09,0.00,0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,Matches
505,Hakim Ziyech\Hakim-Ziyech,ma MAR,FWMF,Chelsea,27-354,1993,8.7,5.40,5.37,4.14,0.69,0.11,0.34,0.11,0.00,0.69,0.69,0.57,0.11,0.00,0.00,0.00,0.00,0.00,Matches
506,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Chelsea,26-132,1994,16.0,0.38,0.37,0.31,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
507,Martin Ødegaard\Martin-Odegaard,no NOR,MF,Arsenal,22-081,1998,3.3,2.73,2.76,2.42,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
