Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
266,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-301,1997,6.1,36.6,31.6,4.92,0.33,0.00,5.08,1.31,2.79,0.33,0.00,0.33,0.00,22.1,6.72,7.70,27.7,2.46,1.48,4.26,0.00,23.8,0.33,0.82,1.97,2.13,Matches
267,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-272,1989,24.0,44.6,36.2,8.42,0.79,0.04,4.21,1.21,1.38,0.00,0.00,0.00,0.00,20.1,8.63,15.9,3.33,29.9,2.96,7.63,0.13,30.9,0.17,1.25,1.00,1.08,Matches
268,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-320,1987,12.9,63.6,61.5,2.09,1.94,0.16,6.67,1.55,0.47,0.00,0.00,0.00,0.00,46.7,6.20,10.6,11.2,48.8,2.40,0.16,0.39,52.6,0.23,1.32,0.93,1.24,Matches
269,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-303,1998,21.3,45.1,42.8,2.35,2.11,0.00,5.54,1.55,0.47,0.00,0.00,0.00,0.00,30.3,5.73,9.06,4.41,35.7,3.29,0.05,0.56,37.8,0.19,0.47,0.94,0.99,Matches
270,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-018,1994,19.3,47.5,44.4,3.11,0.67,0.05,6.48,2.28,1.40,1.24,0.88,0.26,0.10,33.4,5.44,8.65,12.1,33.3,0.78,0.36,0.26,38.3,0.21,0.78,0.93,0.93,Matches
271,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-074,1998,9.0,33.0,32.2,0.78,0.44,0.22,4.78,0.67,0.78,0.11,0.00,0.00,0.00,24.3,5.44,3.22,4.33,26.4,1.11,0.00,0.11,26.3,0.22,0.56,0.89,1.56,Matches
272,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-105,1996,18.1,46.4,38.4,8.01,3.04,0.28,6.41,2.04,1.82,4.25,0.88,1.88,0.22,31.4,5.69,9.34,4.20,41.0,0.94,0.00,0.11,34.9,0.17,0.44,1.55,1.77,Matches
273,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,28-003,1993,28.0,64.5,62.7,1.82,1.50,0.00,6.54,2.25,0.11,0.00,0.00,0.00,0.00,49.4,4.54,10.6,8.68,49.8,3.43,0.32,0.29,57.3,0.18,0.86,0.93,0.29,Matches
274,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,30-015,1991,17.4,51.1,47.9,3.22,0.46,0.40,7.07,1.38,2.93,2.07,1.03,0.00,0.11,38.9,5.00,7.24,46.1,3.16,0.57,0.46,0.06,42.8,0.06,0.63,0.69,1.44,Matches
275,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-191,1997,5.4,53.3,46.9,6.48,0.74,0.19,5.00,1.67,0.74,0.00,0.00,0.00,0.00,37.8,9.44,6.11,9.26,36.3,1.30,5.74,0.00,41.9,0.19,1.30,1.48,1.67,Matches
276,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-191,1997,6.0,32.2,30.5,1.67,0.00,0.17,3.50,0.83,1.00,0.33,0.17,0.00,0.00,21.8,5.17,5.17,4.67,23.8,2.00,0.33,0.17,24.7,0.17,0.67,1.33,0.67,Matches
277,Josh Maja\Josh-Maja,ng NGA,FW,Fulham,22-071,1998,5.6,19.5,18.9,0.54,0.00,0.00,3.75,0.36,0.00,0.00,0.00,0.00,0.00,15.4,2.50,1.61,3.75,14.5,0.36,0.18,0.18,17.0,0.00,0.18,0.18,1.07,Matches
278,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-332,1992,23.1,33.6,33.2,0.48,0.09,0.09,6.10,0.65,1.99,0.04,0.00,0.00,0.00,24.0,5.63,4.03,9.18,22.0,0.95,0.35,0.61,24.8,0.09,0.43,1.13,2.08,Matches
279,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-307,1994,8.0,42.1,32.9,9.25,0.75,0.00,4.38,1.13,2.25,0.00,0.00,0.00,0.00,21.9,9.75,10.5,2.38,28.6,1.38,8.50,0.25,31.4,0.00,0.75,0.75,1.75,Matches
280,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,32-017,1989,6.8,52.6,42.9,9.71,0.88,0.15,6.76,0.59,1.32,0.00,0.00,0.00,0.00,28.8,11.9,11.9,35.6,5.44,1.91,8.82,0.00,43.8,0.29,0.59,0.74,1.03,Matches
281,Solly March\Solly-March,eng ENG,DF,Brighton,26-231,1994,18.6,52.4,41.9,10.5,1.13,0.00,6.67,2.53,3.82,2.10,0.75,1.02,0.00,26.9,9.52,16.0,39.3,3.17,1.67,7.26,0.27,36.6,0.27,0.70,1.08,2.69,Matches
282,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-189,1993,6.0,58.5,57.7,0.83,0.33,0.00,4.83,1.33,0.00,0.00,0.00,0.00,0.00,46.3,4.33,7.83,47.0,6.83,2.67,0.50,0.00,51.7,0.00,0.83,0.83,0.33,Matches
283,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-093,1995,16.4,29.5,28.8,0.67,0.12,0.24,6.46,0.12,0.73,0.00,0.00,0.00,0.00,25.2,2.74,1.52,3.96,24.0,0.67,0.06,0.18,24.3,0.12,0.55,0.98,1.28,Matches
284,Martinelli\Martinelli,br BRA,FW,Arsenal,19-263,2001,2.3,17.4,17.4,0.00,0.00,0.00,2.61,0.00,0.87,0.00,0.00,0.00,0.00,13.0,2.61,1.74,4.35,11.3,1.30,0.00,0.00,12.6,0.43,0.43,0.87,0.43,Matches
285,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-187,1992,26.0,34.3,24.1,10.2,3.46,0.00,2.73,1.23,0.00,0.00,0.00,0.00,0.00,13.2,1.27,19.8,3.42,23.1,0.00,0.00,3.92,22.1,0.08,1.12,0.08,0.12,Matches
286,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-121,1993,9.4,51.7,47.3,4.36,0.00,0.00,8.94,1.60,3.09,0.00,0.00,0.00,0.00,37.6,6.49,7.66,43.5,1.70,1.17,4.36,0.11,41.4,0.32,1.17,0.85,2.23,Matches
287,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-314,1988,3.8,50.8,48.2,2.63,1.05,0.26,8.68,1.32,1.32,1.58,0.00,1.58,0.00,40.5,3.16,7.11,41.3,7.89,0.53,0.00,0.79,42.1,0.26,0.00,1.58,0.79,Matches
288,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-253,1997,1.9,18.9,16.8,2.11,0.00,0.00,8.42,0.00,0.53,0.00,0.00,0.00,0.00,13.7,3.68,1.58,2.11,11.6,2.11,0.00,0.53,13.2,0.53,0.53,0.53,1.05,Matches
289,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-219,1988,10.2,78.9,76.5,2.45,2.16,0.10,10.7,2.55,0.39,0.00,0.00,0.00,0.00,66.5,5.20,7.25,66.8,9.51,1.37,0.29,0.00,72.0,0.20,0.29,1.08,1.08,Matches
290,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-212,1991,7.7,68.4,67.3,1.17,1.17,0.13,5.32,0.91,0.00,0.00,0.00,0.00,0.00,53.4,6.49,8.57,9.48,54.0,2.99,0.00,0.00,60.5,0.00,0.52,1.04,0.65,Matches
291,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-206,1996,20.8,22.7,20.7,2.02,0.19,0.10,5.67,0.43,0.29,0.00,0.00,0.00,0.00,17.4,2.93,2.36,4.04,16.2,0.87,0.29,0.67,18.0,0.05,0.34,0.87,0.82,Matches
292,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-152,1987,16.3,47.2,44.7,2.58,1.04,0.00,8.59,0.92,0.43,0.00,0.00,0.00,0.00,32.1,6.26,8.90,12.0,30.9,2.52,0.49,0.18,38.5,0.18,0.98,1.47,1.35,Matches
293,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-277,1996,13.7,28.8,28.2,0.58,0.07,0.22,12.3,0.07,0.22,0.00,0.00,0.00,0.00,13.4,7.37,8.10,1.68,14.7,3.72,0.00,0.58,18.1,0.15,0.66,0.73,1.39,Matches
294,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-095,1989,24.0,35.6,27.0,8.63,3.33,0.00,4.63,0.83,0.00,0.00,0.00,0.00,0.00,16.4,1.25,18.0,5.42,24.3,0.13,0.00,4.13,22.5,0.25,1.04,0.21,0.04,Matches
295,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-116,1990,6.0,37.3,35.5,1.83,0.83,0.00,4.67,1.83,0.50,1.00,0.67,0.17,0.17,23.3,4.67,9.33,9.00,26.3,1.33,0.00,0.00,28.8,0.00,0.83,0.83,1.50,Matches
296,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-141,1994,25.0,37.7,35.6,2.04,1.12,0.20,5.96,2.20,1.00,0.36,0.08,0.20,0.00,24.0,4.72,9.00,28.3,6.92,1.40,0.20,0.04,29.0,0.44,0.64,1.16,1.04,Matches
297,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-099,1987,18.0,35.0,33.8,1.17,0.17,0.06,7.44,0.78,1.00,0.00,0.00,0.00,0.00,25.2,4.67,5.11,3.28,26.7,1.72,0.44,0.22,26.3,0.11,0.44,0.72,1.22,Matches
298,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-106,1999,24.7,37.8,33.3,4.53,2.15,0.20,6.80,3.20,3.16,1.82,1.70,0.00,0.00,22.8,4.45,10.6,33.6,1.74,1.17,0.57,0.08,26.6,0.28,1.05,0.57,1.94,Matches
299,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-090,1996,16.9,51.8,50.2,1.60,1.24,0.00,6.27,1.89,0.47,0.00,0.00,0.00,0.00,41.7,4.08,6.09,4.08,43.8,2.60,0.36,0.18,44.7,0.06,0.47,0.83,0.89,Matches
300,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-166,1989,20.9,36.7,35.3,1.44,1.34,0.00,5.79,1.00,0.00,0.00,0.00,0.00,0.00,19.8,4.31,12.7,26.8,3.73,3.64,0.10,0.19,27.6,0.05,0.86,0.57,0.29,Matches
301,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-234,1994,5.6,68.0,58.8,9.29,0.36,0.00,4.46,0.89,1.79,0.00,0.00,0.00,0.00,44.5,12.9,10.7,52.5,2.68,2.68,8.93,0.00,55.4,0.18,1.07,0.89,2.68,Matches
302,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,29-007,1992,22.0,33.7,26.6,7.05,1.14,0.00,2.14,0.91,0.00,0.00,0.00,0.00,0.00,22.8,1.00,9.91,1.73,27.7,0.00,0.00,3.77,28.5,0.05,0.68,0.14,0.00,Matches
303,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-258,1992,15.2,60.3,59.6,0.72,0.72,0.07,6.12,0.72,0.00,0.00,0.00,0.00,0.00,50.8,5.07,4.47,6.91,51.8,1.05,0.00,0.00,55.1,0.07,0.33,0.59,0.39,Matches
304,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,21-006,2000,25.0,38.3,29.0,9.32,2.28,0.04,3.20,0.72,0.00,0.00,0.00,0.00,0.00,25.3,1.88,11.2,25.4,5.00,0.00,0.00,7.52,32.2,0.04,1.08,0.28,0.00,Matches
305,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-335,1991,19.6,49.7,45.8,3.93,2.55,0.05,5.51,1.53,0.66,1.07,0.56,0.41,0.00,34.7,4.90,10.1,7.40,38.4,2.55,0.10,0.10,40.5,0.10,0.51,1.07,1.02,Matches
306,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-063,1986,8.1,84.0,77.9,6.05,1.11,0.37,9.01,2.22,1.60,1.60,0.62,0.74,0.00,61.2,11.4,11.4,6.91,70.9,1.36,2.96,0.12,71.2,0.25,1.11,1.23,2.47,Matches
307,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-166,1994,18.2,57.5,56.2,1.32,1.10,0.00,4.67,1.04,0.00,0.00,0.00,0.00,0.00,47.1,4.18,6.26,8.68,45.4,2.03,0.11,0.00,52.1,0.00,0.38,0.49,0.49,Matches
308,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-051,1995,3.3,42.1,40.9,1.21,0.00,0.00,6.97,0.30,0.91,0.30,0.00,0.00,0.00,28.8,7.27,6.06,6.06,33.6,1.21,0.30,0.00,33.6,0.00,0.91,0.91,1.21,Matches
309,Takumi Minamino\Takumi-Minamino,jp JPN,MF,Southampton,26-051,1995,3.8,34.7,34.5,0.26,0.26,0.26,7.37,0.26,0.79,0.00,0.00,0.00,0.00,25.0,6.32,3.42,10.0,23.2,0.79,0.00,0.00,24.5,0.26,1.84,1.58,1.58,Matches
310,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-360,1993,24.5,46.5,44.8,1.67,1.47,0.00,4.90,1.63,0.00,0.00,0.00,0.00,0.00,29.3,4.73,12.4,35.3,6.12,3.27,0.16,0.08,36.7,0.12,1.27,0.73,0.49,Matches
311,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-188,1999,13.0,41.9,32.2,9.77,0.31,0.00,5.62,0.23,1.15,0.00,0.00,0.00,0.00,22.5,7.15,12.2,30.2,1.31,0.46,9.46,0.00,29.5,0.15,0.77,1.54,2.92,Matches
312,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-173,1994,11.7,24.4,22.6,1.88,0.09,0.09,8.12,0.26,0.43,0.09,0.00,0.00,0.00,14.4,5.47,4.62,3.33,15.5,1.62,0.09,1.45,18.7,0.00,0.09,0.26,0.77,Matches
313,Jakub Moder\Jakub-Moder,pl POL,MF,Brighton,21-335,1999,0.1,80.0,70.0,10.0,0.00,0.00,10.0,10.0,10.0,0.00,0.00,0.00,0.00,10.0,30.0,40.0,10.0,60.0,0.00,10.0,0.00,40.0,0.00,10.0,10.0,0.00,Matches
314,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-214,1999,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Matches
315,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,37-046,1984,0.2,25.0,25.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,15.0,5.00,15.0,5.00,0.00,0.00,25.0,0.00,0.00,0.00,0.00,Matches
316,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-057,1999,23.6,58.6,51.9,6.74,0.89,0.25,6.74,2.75,1.74,4.41,1.27,2.12,0.21,44.0,6.44,8.22,6.74,49.4,1.27,0.47,0.25,48.6,0.21,0.51,1.14,2.29,Matches
317,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-207,1992,10.3,38.1,37.0,1.07,0.29,0.00,7.18,0.29,0.49,0.10,0.00,0.10,0.00,26.4,6.60,5.05,3.59,30.3,2.23,0.39,0.19,28.6,0.00,0.58,1.46,2.04,Matches
318,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Sheffield Utd,25-028,1996,2.6,15.4,13.5,1.92,0.00,0.00,1.92,0.77,0.00,0.00,0.00,0.00,0.00,11.9,2.31,1.15,1.92,12.3,0.77,0.00,0.38,11.9,0.00,0.38,0.77,0.00,Matches
319,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-181,1986,21.6,62.2,55.4,6.85,3.70,0.14,8.24,2.55,1.53,3.10,0.88,1.20,0.00,40.0,9.35,12.9,3.66,55.1,2.50,0.00,0.14,52.6,0.14,0.88,0.79,1.20,Matches
320,Joel Mumbongo\Joel-Mumbongo,se SWE,FW,Burnley,22-058,1999,0.4,12.5,12.5,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,2.50,0.00,2.50,10.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,2.50,Matches
321,Jacob Murphy\Jacob-Murphy,eng ENG,DFFW,Newcastle Utd,26-012,1995,8.7,28.6,23.3,5.29,0.69,0.23,5.17,0.46,1.84,0.23,0.00,0.11,0.00,13.1,7.24,8.28,3.45,19.8,0.80,4.25,0.23,18.3,0.23,0.80,0.57,1.61,Matches
322,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-325,1992,0.5,96.0,94.0,2.00,0.00,0.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,74.0,10.0,12.0,2.00,88.0,0.00,2.00,0.00,82.0,0.00,2.00,2.00,0.00,Matches
323,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,27-048,1994,4.9,35.9,35.1,0.82,0.82,0.00,5.31,0.20,0.20,0.00,0.00,0.00,0.00,28.6,3.67,3.67,31.4,2.86,1.02,0.00,0.20,31.2,0.00,0.41,0.41,0.00,Matches
324,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MFDF,Leicester City,24-082,1996,14.6,54.0,53.1,0.96,0.89,0.21,5.96,1.23,0.00,0.00,0.00,0.00,0.00,41.0,5.96,7.12,6.99,42.4,2.88,0.07,0.14,47.7,0.07,0.48,0.89,0.48,Matches
325,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,24-070,1996,17.9,51.2,49.4,1.84,0.73,0.34,6.98,0.73,0.34,0.00,0.00,0.00,0.00,42.4,5.31,3.52,4.53,43.8,1.73,0.22,0.34,43.4,0.11,0.17,1.34,1.17,Matches
326,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-088,1999,0.8,37.5,28.8,8.75,2.50,0.00,6.25,1.25,5.00,5.00,1.25,3.75,0.00,16.3,8.75,12.5,5.00,31.3,0.00,1.25,0.00,21.3,0.00,0.00,0.00,3.75,Matches
327,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,20-364,2000,26.0,42.1,36.7,5.35,1.35,0.12,6.19,2.00,4.38,2.85,1.12,0.54,0.12,28.6,5.85,7.62,33.5,6.73,0.77,0.08,0.54,33.0,0.00,0.73,0.42,1.62,Matches
328,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,23-360,1997,22.3,62.1,60.1,1.97,1.84,0.18,7.17,3.77,0.36,0.00,0.00,0.00,0.00,40.7,10.4,11.0,4.35,54.4,2.15,0.09,0.27,52.2,0.09,0.94,1.30,1.17,Matches
329,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-282,1999,3.6,18.9,17.2,1.67,0.00,0.56,5.56,0.00,0.83,0.00,0.00,0.00,0.00,13.9,4.72,0.28,2.50,14.4,0.28,0.00,0.83,15.0,0.00,0.28,0.56,0.83,Matches
330,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-127,2000,0.8,36.3,31.3,5.00,0.00,0.00,2.50,1.25,2.50,0.00,0.00,0.00,0.00,21.3,3.75,11.3,28.8,1.25,1.25,5.00,0.00,30.0,0.00,0.00,0.00,1.25,Matches
331,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,22-031,1999,1.2,25.8,25.8,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,14.2,6.67,5.00,3.33,15.8,4.17,0.00,0.00,18.3,0.00,0.00,0.00,0.83,Matches
332,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-304,1987,3.5,55.1,51.7,3.43,0.86,0.29,5.71,2.57,0.57,0.57,0.00,0.29,0.00,36.9,8.29,10.0,2.00,50.0,1.71,0.57,0.29,47.4,0.29,0.00,1.43,1.14,Matches
333,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29-330,1991,15.1,62.1,56.3,5.76,2.72,0.07,7.28,4.44,1.52,2.98,1.92,0.53,0.33,39.4,6.49,16.2,2.78,56.0,2.45,0.07,0.13,48.5,0.46,0.93,0.86,0.46,Matches
334,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,26-344,1994,2.0,38.5,37.5,1.00,0.50,0.00,5.00,0.50,0.50,0.00,0.00,0.00,0.00,23.0,2.50,13.0,31.5,1.00,4.00,0.50,0.00,30.0,0.00,0.50,0.00,0.50,Matches
335,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,22-004,1999,19.0,37.4,31.9,5.53,1.16,0.00,4.84,1.53,0.42,0.05,0.00,0.00,0.00,16.2,5.21,16.1,2.53,24.9,3.42,4.32,0.21,24.5,0.26,1.26,0.63,1.00,Matches
336,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-245,2000,0.2,15.0,15.0,0.00,0.00,0.00,15.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.0,0.00,0.00,10.0,5.00,0.00,0.00,15.0,0.00,0.00,0.00,0.00,Matches
337,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-285,1988,3.0,61.7,55.0,6.67,1.67,0.00,5.33,0.33,1.33,0.00,0.00,0.00,0.00,42.7,8.33,10.7,3.67,48.7,3.33,5.00,0.00,51.0,0.33,1.67,0.00,2.00,Matches
338,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-289,1988,22.7,34.2,33.7,0.48,0.44,0.00,2.82,0.57,0.09,0.00,0.00,0.00,0.00,24.8,3.08,6.34,20.4,10.1,2.38,0.04,0.22,28.6,0.00,0.40,0.44,0.31,Matches
339,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,31-059,1990,5.0,27.8,17.6,10.2,3.80,0.00,2.80,0.80,0.00,0.00,0.00,0.00,0.00,11.8,1.00,15.0,2.20,22.8,0.00,0.00,2.00,19.6,0.20,0.40,0.80,0.00,Matches
340,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-315,1997,1.6,31.3,30.6,0.63,0.00,0.00,9.38,0.00,0.00,0.00,0.00,0.00,0.00,25.0,5.00,1.25,7.50,23.1,0.00,0.00,0.00,25.0,0.00,0.63,0.63,0.00,Matches
341,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,25-324,1995,2.1,29.0,28.6,0.48,0.00,0.00,2.86,0.00,1.43,0.00,0.00,0.00,0.00,24.3,2.38,2.38,2.38,24.3,0.95,0.48,0.00,22.4,0.48,0.48,0.48,1.90,Matches
342,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-215,1994,10.1,51.6,46.5,5.05,0.79,0.10,6.14,1.49,2.97,1.19,0.89,0.20,0.00,33.3,8.22,10.1,38.0,7.52,2.08,2.97,0.10,40.2,0.00,0.69,0.50,1.78,Matches
343,Owen Otasowie\Owen-Otasowie,us USA,MF,Wolves,19-322,2001,1.3,36.2,35.4,0.77,0.77,0.00,10.8,1.54,0.00,0.00,0.00,0.00,0.00,23.1,6.92,6.15,3.08,26.2,1.54,0.00,0.00,26.9,0.00,0.77,2.31,0.77,Matches
344,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,FWMF,Liverpool,27-205,1993,2.4,51.7,50.8,0.83,0.00,0.42,5.00,2.50,0.42,0.00,0.00,0.00,0.00,33.3,7.50,10.8,1.67,45.0,3.75,0.42,0.00,39.6,0.00,0.83,0.83,3.33,Matches
345,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-217,1994,1.0,63.0,52.0,11.0,0.00,0.00,6.00,1.00,1.00,1.00,0.00,1.00,0.00,31.0,18.0,14.0,43.0,4.00,5.00,10.0,0.00,51.0,0.00,1.00,0.00,4.00,Matches
346,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-268,1993,8.7,61.8,60.3,1.49,1.38,0.11,9.54,1.72,0.11,0.00,0.00,0.00,0.00,44.9,8.05,8.85,4.14,54.7,1.72,0.11,0.23,54.0,0.23,1.38,0.80,0.80,Matches
347,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,33-021,1988,28.0,21.8,12.2,9.57,2.50,0.00,1.11,0.50,0.00,0.00,0.00,0.00,0.00,7.46,1.14,13.2,12.9,3.68,0.00,0.00,3.11,14.3,0.04,0.50,0.25,0.07,Matches
348,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-130,1996,1.0,32.0,19.0,13.0,4.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,28.0,27.0,3.00,0.00,0.00,1.00,14.0,1.00,1.00,0.00,1.00,Matches
349,Lee Peltier\Lee-Peltier,eng ENG,DF,West Brom,34-087,1986,2.5,30.4,25.2,5.20,0.40,0.00,4.80,0.40,0.80,0.00,0.00,0.00,0.00,14.4,7.20,8.80,2.80,21.2,0.40,4.80,0.00,19.2,0.00,2.40,0.80,1.60,Matches
350,Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Arsenal,25-283,1995,11.1,33.5,31.2,2.34,0.90,0.09,7.75,0.54,1.98,1.17,0.54,0.36,0.00,24.7,4.59,4.23,27.2,2.25,1.44,0.27,0.63,24.1,0.18,0.63,1.35,2.16,Matches
351,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-307,1996,20.1,38.2,32.0,6.12,2.69,0.35,5.27,2.19,1.94,2.79,1.24,0.55,0.35,25.0,4.58,8.61,31.8,4.33,1.14,0.25,0.10,27.2,0.25,0.70,1.19,1.84,Matches
352,Ricardo Pereira\Ricardo-Pereira,pt POR,DFFW,Leicester City,27-153,1993,7.6,44.5,37.8,6.71,0.13,0.13,5.79,0.53,1.18,0.00,0.00,0.00,0.00,25.7,9.74,9.08,7.37,28.0,1.71,6.58,0.13,32.8,0.26,0.39,1.71,2.24,Matches
353,Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Leicester City,27-228,1993,9.8,32.9,31.4,1.43,0.20,0.20,9.18,0.41,1.53,0.41,0.20,0.20,0.00,23.7,5.00,4.18,3.06,28.2,0.61,0.10,0.31,25.2,0.10,0.10,0.71,1.94,Matches
354,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-096,1995,17.5,59.8,54.3,5.54,2.74,0.17,5.77,4.40,1.14,2.63,1.20,0.97,0.06,39.9,5.89,14.0,5.60,50.8,2.00,0.17,0.17,49.5,0.34,0.91,0.51,1.09,Matches
355,Matt Phillips\Matt-Phillips,sco SCO,MFDF,West Brom,29-360,1991,11.6,32.1,29.7,2.41,0.69,0.00,4.74,0.86,2.67,1.03,0.34,0.52,0.17,20.0,4.14,7.93,3.62,24.5,2.33,0.69,0.17,22.2,0.00,0.95,0.86,1.21,Matches
356,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,23-352,1997,8.2,73.5,71.5,2.07,1.46,0.00,6.83,1.46,0.00,0.00,0.00,0.00,0.00,52.2,6.95,14.4,5.61,58.5,4.76,0.61,0.49,63.4,0.12,0.73,0.61,0.73,Matches
357,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,27-001,1994,21.0,36.8,26.8,10.0,2.95,0.10,2.05,1.10,0.00,0.00,0.00,0.00,0.00,14.4,1.62,20.8,25.3,4.52,0.00,0.00,4.29,24.0,0.14,1.62,0.24,0.14,Matches
